0.4078538619;-2.3967440896;
0.3833960477;-2.5036843375;
0.3578370946;-2.6174663372;
0.3311067693;-2.7385378511;
0.3031304080;-2.8673590257;
0.2738288485;-3.0043965995;
0.2431184390;-3.1501158992;
0.2109111466;-3.3049700649;
0.1771148004;-3.4693858536;
0.1416335065;-3.6437452650;
0.1043682823;-3.8283621531;
0.0652179651;-4.0234529221;
0.0240804578;-4.2291003997;
-0.0191456174;-4.4452100600;
-0.0645587831;-4.6714579829;
-0.1122520113;-4.9072303528;
-0.1623093989;-5.1515549737;
-0.2148021597;-5.4030263007;
-0.2697839068;-5.6597269079;
-0.3272852471;-5.9191501573;
-0.3873077740;-6.1781310508;
-0.4498176330;-6.4327946668;
-0.5147389415;-6.6785338565;
-0.5819474576;-6.9100294910;
-0.6512650070;-7.1213267880;
-0.7224552633;-7.3059793641;
-0.7952215117;-7.4572680193;
-0.8692069847;-7.5684936677;
-0.9439982283;-7.6333337837;
-1.0191317282;-7.6462405906;
-1.0941037395;-7.6028490491;
-1.1683829471;-7.5003558012;
-1.2414253113;-7.3378284133;
-1.3126902590;-7.1164082492;
-1.3816573057;-6.8393794460;
-1.4478422145;-6.5120891595;
-1.5108118864;-6.1417186002;
-1.5701972844;-5.7369189031;
-1.6257037819;-5.3073395599;
-1.6771184066;-4.8630890625;
-1.7243135421;-4.4141761659;
-1.7672468061;-3.9699838253;
-1.8059570621;-3.5388245494;
-1.8405568407;-3.1276150337;
-1.8712217874;-2.7416909286;
-1.8981780421;-2.3847628723;
-1.9216886220;-2.0589967795;
-1.9420398897;-1.7651884776;
-1.9595290388;-1.5029969765;
-1.9744532840;-1.2712016702;
-1.9871011462;-1.0679547649;
-1.9977459457;-0.8910087055;
-2.0066413935;-0.7379070779;
-2.0140190233;-0.6061348608;
-2.0200871301;-0.4932292709;
-2.0250308617;-0.3968557367;
-2.0290131352;-0.3148550858;
-2.0321760943;-0.2452683242;
-2.0346428788;-0.1863449065;
-2.0365195330;-0.1365395191;
-2.0378969266;-0.0945014038;
-2.0388526063;-0.0590592860;
-2.0394525229;-0.0292041414;
-2.0397526079;-0.0040713491;
-2.0398001851;0.0170767465;
-2.0396352200;0.0348672384;
-2.0392914121;0.0498316777;
-2.0387971414;0.0624195629;
-2.0381762853;0.0730102758;
-2.0374489168;0.0819235219;
-2.0366319003;0.0894283829;
-2.0357393986;0.0957511091;
-2.0347833012;0.1010817903;
-2.0337735871;0.1055800405;
-2.0327186306;0.1093798234;
-2.0316254585;0.1125935391;
-2.0304999674;0.1153154741;
-2.0293471050;0.1176247101;
-2.0281710236;0.1195875724;
-2.0269752080;0.1212596873;
-2.0257625833;0.1226877109;
-2.0245356051;0.1239107790;
-2.0232963352;0.1249617243;
-2.0220465049;0.1258680952;
-2.0207875685;0.1266530115;
-2.0195207475;0.1273358798;
-2.0182470682;0.1279329938;
-2.0169673930;0.1284580373;
-2.0156824466;0.1289225045;
-2.0143928380;0.1293360538;
-2.0130990792;0.1297068025;
-2.0118016004;0.1300415753;
-2.0105007634;0.1303461116;
-2.0091968719;0.1306252392;
-2.0078901814;0.1308830212;
-2.0065809063;0.1311228772;
-2.0052692269;0.1313476871;
-2.0039552943;0.1315598763;
-2.0026392353;0.1317614887;
-2.0013211562;0.1319542471;
-2.0000011458;0.1321396039;
-1.9986792787;0.1323187845;
-1.9973556167;0.1324928229;
-1.9960302116;0.1326625917;
-1.9947031061;0.1328288282;
-1.9933743359;0.1329921551;
-1.9920439301;0.1331530989;
-1.9907119126;0.1333121045;
-1.9893783029;0.1334695488;
-1.9880431167;0.1336257506;
-1.9867063665;0.1337809800;
-1.9853680620;0.1339354659;
-1.9840282106;0.1340894026;
-1.9826868180;0.1342429549;
-1.9813438879;0.1343962629;
-1.9799994229;0.1345494456;
-1.9786534241;0.1347026045;
-1.9773058918;0.1348558261;
-1.9759568255;0.1350091841;
-1.9746062236;0.1351627415;
-1.9732540843;0.1353165524;
-1.9719004051;0.1354706631;
-1.9705451828;0.1356251135;
-1.9691884140;0.1357799379;
-1.9678300952;0.1359351661;
-1.9664702221;0.1360908237;
-1.9651087905;0.1362469332;
-1.9637457959;0.1364035141;
-1.9623812335;0.1365605838;
-1.9610150985;0.1367181574;
-1.9596473858;0.1368762482;
-1.9582780902;0.1370348684;
-1.9569072063;0.1371940287;
-1.9555347289;0.1373537388;
-1.9541606523;0.1375140076;
-1.9527849711;0.1376748432;
-1.9514076794;0.1378362530;
-1.9500287716;0.1379982441;
-1.9486482418;0.1381608229;
-1.9472660841;0.1383239956;
-1.9458822926;0.1384877679;
-1.9444968612;0.1386521455;
-1.9431097840;0.1388171336;
-1.9417210548;0.1389827375;
-1.9403306673;0.1391489621;
-1.9389386155;0.1393158124;
-1.9375448930;0.1394832931;
-1.9361494935;0.1396514089;
-1.9347524106;0.1398201645;
-1.9333536379;0.1399895645;
-1.9319531690;0.1401596135;
-1.9305509974;0.1403303160;
-1.9291471165;0.1405016765;
-1.9277415197;0.1406736995;
-1.9263342004;0.1408463897;
-1.9249251518;0.1410197515;
-1.9235143673;0.1411937894;
-1.9221018402;0.1413685081;
-1.9206875634;0.1415439121;
-1.9192715303;0.1417200060;
-1.9178537338;0.1418967944;
-1.9164341671;0.1420742820;
-1.9150128230;0.1422524736;
-1.9135896946;0.1424313737;
-1.9121647748;0.1426109871;
-1.9107380563;0.1427913188;
-1.9093095321;0.1429723734;
-1.9078791948;0.1431541558;
-1.9064470371;0.1433366710;
-1.9050130518;0.1435199240;
-1.9035772314;0.1437039196;
-1.9021395685;0.1438886630;
-1.9007000555;0.1440741592;
-1.8992586850;0.1442604134;
-1.8978154493;0.1444474307;
-1.8963703408;0.1446352163;
-1.8949233518;0.1448237756;
-1.8934744745;0.1450131139;
-1.8920237011;0.1452032364;
-1.8905710238;0.1453941487;
-1.8891164346;0.1455858562;
-1.8876599256;0.1457783644;
-1.8862014888;0.1459716789;
-1.8847411160;0.1461658053;
-1.8832787991;0.1463607493;
-1.8818145300;0.1465565167;
-1.8803483003;0.1467531133;
-1.8788801018;0.1469505448;
-1.8774099261;0.1471488172;
-1.8759377647;0.1473479364;
-1.8744636092;0.1475479086;
-1.8729874510;0.1477487397;
-1.8715092816;0.1479504359;
-1.8700290921;0.1481530034;
-1.8685468740;0.1483564485;
-1.8670626184;0.1485607775;
-1.8655763164;0.1487659967;
-1.8640879591;0.1489721127;
-1.8625975376;0.1491791319;
-1.8611050427;0.1493870610;
-1.8596104654;0.1495959065;
-1.8581137964;0.1498056753;
-1.8566150265;0.1500163740;
-1.8551141465;0.1502280095;
-1.8536111468;0.1504405888;
-1.8521060180;0.1506541189;
-1.8505987507;0.1508686068;
-1.8490893351;0.1510840596;
-1.8475777616;0.1513004846;
-1.8460640205;0.1515178891;
-1.8445481020;0.1517362804;
-1.8430299961;0.1519556659;
-1.8415096929;0.1521760532;
-1.8399871823;0.1523974499;
-1.8384624543;0.1526198636;
-1.8369354985;0.1528433022;
-1.8354063049;0.1530677733;
-1.8338748629;0.1532932851;
-1.8323411621;0.1535198454;
-1.8308051922;0.1537474623;
-1.8292669423;0.1539761441;
-1.8277264019;0.1542058990;
-1.8261835603;0.1544367353;
-1.8246384065;0.1546686615;
-1.8230909296;0.1549016861;
-1.8215411187;0.1551358178;
-1.8199889626;0.1553710653;
-1.8184344501;0.1556074373;
-1.8168775700;0.1558449428;
-1.8153183109;0.1560835908;
-1.8137566613;0.1563233904;
-1.8121926097;0.1565643509;
-1.8106261444;0.1568064814;
-1.8090572537;0.1570497915;
-1.8074859259;0.1572942907;
-1.8059121488;0.1575399885;
-1.8043359106;0.1577868947;
-1.8027571991;0.1580350192;
-1.8011760022;0.1582843718;
-1.7995923074;0.1585349628;
-1.7980061023;0.1587868021;
-1.7964173745;0.1590399002;
-1.7948261113;0.1592942674;
-1.7932323000;0.1595499143;
-1.7916359278;0.1598068514;
-1.7900369816;0.1600650897;
-1.7884354486;0.1603246399;
-1.7868313154;0.1605855131;
-1.7852245688;0.1608477205;
-1.7836151956;0.1611112733;
-1.7820031820;0.1613761829;
-1.7803885147;0.1616424608;
-1.7787711797;0.1619101188;
-1.7771511634;0.1621791687;
-1.7755284516;0.1624496224;
-1.7739030304;0.1627214920;
-1.7722748855;0.1629947898;
-1.7706440027;0.1632695280;
-1.7690103674;0.1635457194;
-1.7673739651;0.1638233765;
-1.7657347810;0.1641025122;
-1.7640928005;0.1643831395;
-1.7624480084;0.1646652715;
-1.7608003897;0.1649489216;
-1.7591499292;0.1652341031;
-1.7574966114;0.1655208298;
-1.7558404210;0.1658091155;
-1.7541813422;0.1660989741;
-1.7525193594;0.1663904197;
-1.7508544565;0.1666834667;
-1.7491866174;0.1669781296;
-1.7475158261;0.1672744230;
-1.7458420661;0.1675723619;
-1.7441653209;0.1678719612;
-1.7424855739;0.1681732362;
-1.7408028082;0.1684762024;
-1.7391170069;0.1687808752;
-1.7374281528;0.1690872707;
-1.7357362288;0.1693954048;
-1.7340412172;0.1697052937;
-1.7323431006;0.1700169539;
-1.7306418612;0.1703304019;
-1.7289374809;0.1706456548;
-1.7272299417;0.1709627295;
-1.7255192254;0.1712816434;
-1.7238053135;0.1716024140;
-1.7220881872;0.1719250591;
-1.7203678279;0.1722495966;
-1.7186442166;0.1725760448;
-1.7169173340;0.1729044221;
-1.7151871608;0.1732347474;
-1.7134536775;0.1735670394;
-1.7117168643;0.1739013176;
-1.7099767013;0.1742376012;
-1.7082331684;0.1745759102;
-1.7064862452;0.1749162644;
-1.7047359112;0.1752586842;
-1.7029821457;0.1756031901;
-1.7012249278;0.1759498030;
-1.6994642362;0.1762985439;
-1.6977000497;0.1766494344;
-1.6959323467;0.1770024960;
-1.6941611054;0.1773577508;
-1.6923863038;0.1777152211;
-1.6906079196;0.1780749295;
-1.6888259303;0.1784368990;
-1.6870403134;0.1788011528;
-1.6852510458;0.1791677145;
-1.6834581043;0.1795366080;
-1.6816614657;0.1799078577;
-1.6798611062;0.1802814880;
-1.6780570019;0.1806575240;
-1.6762491287;0.1810359910;
-1.6744374622;0.1814169146;
-1.6726219777;0.1818003210;
-1.6708026503;0.1821862365;
-1.6689794549;0.1825746879;
-1.6671523659;0.1829657026;
-1.6653213576;0.1833593079;
-1.6634864040;0.1837555321;
-1.6616474789;0.1841544035;
-1.6598045556;0.1845559510;
-1.6579576072;0.1849602037;
-1.6561066067;0.1853671916;
-1.6542515266;0.1857769447;
-1.6523923391;0.1861894936;
-1.6505290161;0.1866048694;
-1.6486615292;0.1870231037;
-1.6467898498;0.1874442285;
-1.6449139488;0.1878682763;
-1.6430337968;0.1882952802;
-1.6411493643;0.1887252736;
-1.6392606211;0.1891582907;
-1.6373675369;0.1895943660;
-1.6354700811;0.1900335346;
-1.6335682224;0.1904758322;
-1.6316619296;0.1909212950;
-1.6297511708;0.1913699598;
-1.6278359139;0.1918218641;
-1.6259161264;0.1922770457;
-1.6239917752;0.1927355433;
-1.6220628272;0.1931973960;
-1.6201292486;0.1936626438;
-1.6181910053;0.1941313271;
-1.6162480629;0.1946034870;
-1.6143003863;0.1950791653;
-1.6123479404;0.1955584046;
-1.6103906892;0.1960412479;
-1.6084285966;0.1965277393;
-1.6064616260;0.1970179233;
-1.6044897402;0.1975118453;
-1.6025129018;0.1980095515;
-1.6005310727;0.1985110888;
-1.5985442144;0.1990165047;
-1.5965522879;0.1995258480;
-1.5945552538;0.2000391677;
-1.5925530722;0.2005565143;
-1.5905457026;0.2010779386;
-1.5885331040;0.2016034925;
-1.5865152350;0.2021332289;
-1.5844920534;0.2026672015;
-1.5824635169;0.2032054649;
-1.5804295821;0.2037480748;
-1.5783902056;0.2042950877;
-1.5763453429;0.2048465612;
-1.5742949494;0.2054025539;
-1.5722389796;0.2059631255;
-1.5701773874;0.2065283367;
-1.5681101263;0.2070982493;
-1.5660371491;0.2076729262;
-1.5639584077;0.2082524315;
-1.5618738538;0.2088368304;
-1.5597834381;0.2094261893;
-1.5576871108;0.2100205760;
-1.5555848213;0.2106200591;
-1.5534765185;0.2112247091;
-1.5513621503;0.2118345972;
-1.5492416642;0.2124497964;
-1.5471150068;0.2130703808;
-1.5449821239;0.2136964259;
-1.5428429606;0.2143280089;
-1.5406974613;0.2149652081;
-1.5385455694;0.2156081036;
-1.5363872279;0.2162567769;
-1.5342223785;0.2169113111;
-1.5320509623;0.2175717909;
-1.5298729195;0.2182383026;
-1.5276881896;0.2189109343;
-1.5254967110;0.2195897757;
-1.5232984212;0.2202749186;
-1.5210932568;0.2209664561;
-1.5188811537;0.2216644836;
-1.5166620464;0.2223690983;
-1.5144358689;0.2230803992;
-1.5122025537;0.2237984874;
-1.5099620328;0.2245234662;
-1.5077142367;0.2252554408;
-1.5054590951;0.2259945187;
-1.5031965367;0.2267408096;
-1.5009264887;0.2274944254;
-1.4986488776;0.2282554803;
-1.4963636285;0.2290240912;
-1.4940706654;0.2298003771;
-1.4917699111;0.2305844598;
-1.4894612872;0.2313764633;
-1.4871447140;0.2321765148;
-1.4848201106;0.2329847437;
-1.4824873945;0.2338012827;
-1.4801464824;0.2346262669;
-1.4777972891;0.2354598346;
-1.4754397283;0.2363021272;
-1.4730737122;0.2371532892;
-1.4706991515;0.2380134680;
-1.4683159556;0.2388828147;
-1.4659240322;0.2397614835;
-1.4635232874;0.2406496323;
-1.4611136258;0.2415474223;
-1.4586949505;0.2424550186;
-1.4562671626;0.2433725901;
-1.4538301619;0.2443003093;
-1.4513838460;0.2452383530;
-1.4489281112;0.2461869019;
-1.4464628517;0.2471461411;
-1.4439879598;0.2481162599;
-1.4415033260;0.2490974521;
-1.4390088388;0.2500899163;
-1.4365043848;0.2510938556;
-1.4339898483;0.2521094780;
-1.4314651118;0.2531369968;
-1.4289300554;0.2541766300;
-1.4263845572;0.2552286015;
-1.4238284929;0.2562931401;
-1.4212617359;0.2573704809;
-1.4186841572;0.2584608642;
-1.4160956256;0.2595645368;
-1.4134960071;0.2606817515;
-1.4108851653;0.2618127674;
-1.4082629613;0.2629578504;
-1.4056292532;0.2641172731;
-1.4029838967;0.2652913150;
-1.4003267443;0.2664802630;
-1.3976576460;0.2676844114;
-1.3949764485;0.2689040623;
-1.3922829957;0.2701395255;
-1.3895771282;0.2713911193;
-1.3868586833;0.2726591703;
-1.3841274954;0.2739440139;
-1.3813833950;0.2752459945;
-1.3786262094;0.2765654661;
-1.3758557624;0.2779027919;
-1.3730718739;0.2792583456;
-1.3702743602;0.2806325108;
-1.3674630336;0.2820256820;
-1.3646377025;0.2834382647;
-1.3617981712;0.2848706757;
-1.3589442396;0.2863233438;
-1.3560757036;0.2877967098;
-1.3531923543;0.2892912274;
-1.3502939784;0.2908073631;
-1.3473803578;0.2923455973;
-1.3444512697;0.2939064242;
-1.3415064861;0.2954903526;
-1.3385457739;0.2970979063;
-1.3355688948;0.2987296249;
-1.3325756049;0.3003860640;
-1.3295656548;0.3020677961;
-1.3265387893;0.3037754111;
-1.3234947470;0.3055095169;
-1.3204332606;0.3072707401;
-1.3173540564;0.3090597268;
-1.3142568541;0.3108771433;
-1.3111413667;0.3127236767;
-1.3080073002;0.3146000360;
-1.3048543534;0.3165069527;
-1.3016822179;0.3184451818;
-1.2984905772;0.3204155026;
-1.2952791074;0.3224187199;
-1.2920474761;0.3244556648;
-1.2887953427;0.3265271956;
-1.2855223577;0.3286341994;
-1.2822281627;0.3307775928;
-1.2789123901;0.3329583234;
-1.2755746625;0.3351773708;
-1.2722145927;0.3374357481;
-1.2688317832;0.3397345033;
-1.2654258258;0.3420747206;
-1.2619963014;0.3444575224;
-1.2585427795;0.3468840701;
-1.2550648176;0.3493555665;
-1.2515619614;0.3518732573;
-1.2480337436;0.3544384330;
-1.2444796840;0.3570524307;
-1.2408992886;0.3597166365;
-1.2372920496;0.3624324873;
-1.2336574445;0.3652014733;
-1.2299949355;0.3680251403;
-1.2263039693;0.3709050922;
-1.2225839763;0.3738429937;
-1.2188343698;0.3768405733;
-1.2150545457;0.3798996256;
-1.2112438817;0.3830220152;
-1.2074017363;0.3862096794;
-1.2035274485;0.3894646320;
-1.1996203368;0.3927889666;
-1.1956796984;0.3961848608;
-1.1917048082;0.3996545799;
-1.1876949183;0.4032004816;
-1.1836492566;0.4068250202;
-1.1795670260;0.4105307513;
-1.1754474037;0.4143203374;
-1.1712895394;0.4181965526;
-1.1670925547;0.4221622888;
-1.1628555418;0.4262205613;
-1.1585775621;0.4303745156;
-1.1542576451;0.4346274337;
-1.1498947865;0.4389827414;
-1.1454879476;0.4434440161;
-1.1410360527;0.4480149946;
-1.1365379882;0.4526995818;
-1.1319926009;0.4575018597;
-1.1273986956;0.4624260968;
-1.1227550338;0.4674767589;
-1.1180603311;0.4726585197;
-1.1133132558;0.4779762723;
-1.1085124259;0.4834351417;
-1.1036564073;0.4890404979;
-1.0987437109;0.4947979702;
-1.0937727900;0.5007134615;
-1.0887420378;0.5067931651;
-1.0836497839;0.5130435811;
-1.0784942918;0.5194715347;
-1.0732737548;0.5260841958;
-1.0679862931;0.5328890995;
-1.0626299497;0.5398941688;
-1.0572026866;0.5471077375;
-1.0517023802;0.5545385765;
-1.0461268174;0.5621959203;
-1.0404736903;0.5700894969;
-1.0347405913;0.5782295585;
-1.0289250078;0.5866269152;
-1.0230243164;0.5952929712;
-1.0170357767;0.6042397634;
-1.0109565245;0.6134800031;
-1.0047835657;0.6230271203;
-0.9985137679;0.6328953122;
-0.9921438531;0.6430995950;
-0.9856703890;0.6536558593;
-0.9790897799;0.6645809303;
-0.9723982575;0.6758926326;
-0.9655918697;0.6876098602;
-0.9586664705;0.6997526515;
-0.9516177075;0.7123422711;
-0.9444410096;0.7254012974;
-0.9371315729;0.7389537179;
-0.9296843467;0.7530250320;
-0.9220940174;0.7676423623;
-0.9143549920;0.7828345749;
-0.9064613797;0.7986324098;
-0.8984069726;0.8150686229;
-0.8901852248;0.8321781382;
-0.8817892301;0.8499982152;
-0.8732116972;0.8685686281;
-0.8644449241;0.8879318624;
-0.8554807698;0.9081333269;
-0.8463106237;0.9292215846;
-0.8369253730;0.9512486029;
-0.8273153673;0.9742700263;
-0.8174703805;0.9983454717;
-0.8073795689;1.0235388497;
-0.7970314273;1.0499187131;
-0.7864137402;1.0775586363;
-0.7755135295;1.1065376257;
-0.7643169984;1.1369405664;
-0.7528094699;1.1688587053;
-0.7409753204;1.2023901752;
-0.7287979087;1.2376405614;
-0.7162594980;1.2747235139;
-0.7033411722;1.3137614076;
-0.6900227453;1.3548860528;
-0.6762826635;1.3982394568;
-0.6620978992;1.4439746397;
-0.6474438373;1.4922565014;
-0.6322941521;1.5432627411;
-0.6166206749;1.5971848246;
-0.6003932528;1.6542289937;
-0.5835795963;1.7146173083;
-0.5661451174;1.7785887085;
-0.5480527575;1.8464000755;
-0.5292628051;1.9183272656;
-0.5097327046;1.9946660797;
-0.4894168560;2.0757331196;
-0.4682664091;2.1618664658;
-0.4462290528;2.2534260929;
-0.4232488039;2.3507939125;
-0.3992658006;2.4543733034;
-0.3742161060;2.5645879514;
-0.3480315323;2.6818797737;
-0.3206394940;2.8067056476;
-0.2919629076;2.9395325973;
-0.2619201547;3.0808310142;
-0.2304251321;3.2310654004;
-0.1973874177;3.3906820269;
-0.1627125883;3.5600927984;
-0.1263027317;3.7396545224;
-0.0880572043;3.9296426972;
-0.0478736935;4.1302188969;
-0.0056496528;4.3413908567;
0.0387158178;4.5629644978;
0.0853195677;4.7944874357;
0.1342513933;5.0351840473;
0.1855903724;5.2838830109;
0.2394004907;5.5389394509;
0.2957255561;5.7981554602;
0.3545834484;6.0587048347;
0.4159598327;6.3170702276;
0.4798015611;6.5690033746;
0.5460101004;6.8095211082;
0.6144354430;7.0329509565;
0.6848710598;7.2330394337;
0.7570505246;7.4031329552;
0.8306464348;7.5364351573;
0.9052721746;7.6263354009;
0.9804868809;7.6667922956;
1.0558037108;7.6527449722;
1.1307011968;7.5805158536;
1.2046371685;7.4481640163;
1.2770644822;7.2557492653;
1.3474476559;7.0054737897;
1.4152794874;6.7016795229;
1.4800967936;6.3506932091;
1.5414945136;5.9605259193;
1.5991375212;5.5404481138;
1.6527695721;5.1004744498;
1.7022188953;4.6508032539;
1.7474000494;4.2012622021;
1.7883118664;3.7608122021;
1.8250315891;3.3371543272;
1.8577056480;2.9364702479;
1.8865378593;2.5633074720;
1.9117760591;2.2206009411;
1.9336982847;1.9098063973;
1.9525995389;1.6311113344;
1.9687799669;1.3836870715;
1.9825349909;1.1659493632;
1.9941476521;0.9758026351;
2.0038831508;0.8108519121;
2.0119853883;0.6685748108;
2.0186752021;0.5464524752;
2.0241499382;0.4420626815;
2.0285840150;0.3531407151;
2.0321301639;0.2776144738;
2.0349210902;0.2136200867;
2.0370713514;0.1595035979;
2.0386793031;0.1138132874;
2.0398290100;0.0752861865;
2.0405920531;0.0428314366;
2.0410291951;0.0155123680;
2.0411918837;-0.0074714328;
2.0411235888;-0.0268012585;
2.0408609767;-0.0430551492;
2.0404349329;-0.0567222585;
2.0398714443;-0.0682156424;
2.0391923571;-0.0778834983;
2.0384160243;-0.0860189438;
2.0375578558;-0.0928684577;
2.0366307856;-0.0986391208;
2.0356456664;-0.1035047964;
2.0346116032;-0.1076113839;
2.0335362333;-0.1110812705;
2.0324259633;-0.1140170929;
2.0312861670;-0.1165049106;
2.0301213523;-0.1186168764;
2.0289353011;-0.1204134827;
2.0277311865;-0.1219454470;
2.0265116711;-0.1232552953;
2.0252789898;-0.1243786888;
2.0240350183;-0.1253455372;
2.0227813313;-0.1261809301;
2.0215192514;-0.1269059186;
2.0202498889;-0.1275381688;
2.0189741765;-0.1280925102;
2.0176928979;-0.1285813936;
2.0164067112;-0.1290152761;
2.0151161696;-0.1294029422;
2.0138217376;-0.1297517740;
2.0125238057;-0.1300679763;
2.0112227020;-0.1303567665;
2.0099187019;-0.1306225327;
2.0086120370;-0.1308689668;
2.0073029014;-0.1310991759;
2.0059914583;-0.1313157761;
